Idiom,Sense,Idiomatic_Sent,Literal_Sent,Idiomatic_Label,Literal_Label
beef up,to build something stronger or more efficient,"Nobody likes your beefed up look , please stick to your weight the way it is .","Nobody likes your overly muscular look , please stick to your weight the way it is .",O O O B I O O O O O O O O O O O O,O O O B I O O O O O O O O O O O O
beef up,to build something stronger or more efficient,He likes to beef up every once in a while and then works very hard to shed the extra pounds .,He likes to build a lot of muscles every once in a while and then works very hard to shed the extra pounds .,O O O B I O O O O O O O O O O O O O O O O,O O O B O I I I O O O O O O O O O O O O O O O O
beef up,to build something stronger or more efficient,This exercise will beef up your upper body .,This exercise will strengthen your upper body .,O O O B I O O O O,O O O B O O O O
beef up,to build something stronger or more efficient,It is time the countries did something to beef up their relations to preserve peace in the region .,It is time the countries did something to fortify their relations to preserve peace in the region .,O O O O O O O O B I O O O O O O O O O,O O O O O O O O B O O O O O O O O O
piece of writing,the work of a writer,The editorial was a fine piece of writing .,The editorial was a good discourse .,O O O O B I I I O,O O O O B I O
piece of writing,the work of a writer,"As a piece of writing , Greene 's book on rise of the Inca tribe is a mess .","As the work of a writer , Greene 's book on rise of the Inca tribe is a mess .",O O B O I O O O O O O O O O O O O O O,O O B O O I O O O O O O O O O O O O O O
piece of writing,the work of a writer,Stopping by Woods on a Snowy Evening is a fine piece of writing by Robert Frost .,Stopping by Woods on a Snowy Evening is a fine book by Robert Frost .,O O O O O O O O O O B I I O O O O,O O O O O O O O O O B O O O O
piece of writing,the work of a writer,A friend of mine has discovered an ancient stone with mysterious piece of writing on it - from the ruins of a Chinese castle .,A friend of mine has discovered an ancient stone with mysterious writing on it - from the ruins of a Chinese castle .,O O O O O O O O O O O B O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O
piece of writing,the work of a writer,Nowadays anyone can easily publish their 'pieces of writing ' online .,Nowadays anyone can easily publish their 'writing ' online .,O O O O O O B I I O O O,O O O O O O B O O O
piece of writing,the work of a writer,I have written a cute piece of writing for my grandmother .,I have written a cute composition for my grandmother .,O O O O O B I I O O O O,O O O O O B O O O O
piece of writing,the work of a writer,Kathleen easily gets influenced by any emotional piece of writing .,Kathleen easily gets influenced by any emotional writing .,O O O O O O O B I O O,O O O O O O O O O
add insult to injury,to make a bad situation worse for someone who has already been treated badly,"The company rejected his application for a job , and to add insult to injury , refused to pay his expenses .","The company rejected his application for a job , and to make a bad situation worse , refused to pay his expenses .",O O O O O O O O O O O B I O I O O O O O O O,O O O O O O O O O O O B O I I I O O O O O O O
add insult to injury,to make a bad situation worse for someone who has already been treated badly,"First , the bathroom flooded , and then , to add insult to injury , a tap started leaking .","First , the bathroom flooded , and then , to make a bad situation worse , a tap started leaking .",O O O O O O O O O O B I O I O O O O O O,O O O O O O O O O O B O I I I O O O O O O
add insult to injury,to make a bad situation worse for someone who has already been treated badly,"First , they lost the match , and then , to add insult to injury , one of players was suspended for cheating .","First , they lost the match , and then , to add mockery to loss , one of players was suspended for cheating .",O O O O O O O O O O O O B O I O O O O O O O O O,O O O O O O O O O O O O B O I O O O O O O O O O
add insult to injury,to make a bad situation worse for someone who has already been treated badly,"Not only did the club stop the team from playing , they also took away their equipment - that 's adding insult to injury .","Not only did the club stop the team from playing , they also took away their equipment - that 's hurting the feelings of someone who has already been hurt .",O O O O O O O O O O O O O O O O O O O O B I I I O,O O O O O O O O O O O O O O O O O O O O B O I I I I I I I I O
add insult to injury,to make a bad situation worse for someone who has already been treated badly,"They were already stranded in the middle of nowhere without any conveyance , then , to add insult to injury , it started to rain .","They were already stranded in the middle of nowhere without any conveyance , then , to worsen an unfavorable situation , it started to rain .",O O O O O O O O O O O O O O O O B I O I O O O O O O,O O O O O O O O O O O O O O O O B I I I O O O O O O
bite the hand that feed,to reflect ingratitude towards a someone who has been helpful,The strategies of the state government are not perfect but the people should not bite the hand that feeds them since many lucrative policies have been brought about by this government for the common people .,The strategies of the state government are not perfect but the people should be ungrateful since many lucrative policies have been brought about by this government for the common people .,O O O O O O O O O O O O O O B O I I I I O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O
bite the hand that feed,to reflect ingratitude towards a someone who has been helpful,To expect that a person with such integrity will not bite the hand that feeds him is laughable and Has n't he given you enough instances in the past about his integrity ?,To expect that a person with such integrity will not turn on those that help him is laughable and Has n't he given you enough instances in the past about his integrity ?,O O O O O O O O O O B O I O I O O O O O O O O O O O O O O O O O O,O O O O O O O O O O B I I O I O O O O O O O O O O O O O O O O O O
bite the hand that feed,to reflect ingratitude towards a someone who has been helpful,"I would never bite the hand that feeds me , Sir and My morals are not so low .","I would never hurt my benefactor , Sir and My morals are not so low .",O O O B I I I I I O O O O O O O O O O,O O O B I I O O O O O O O O O O
bite the hand that feed,to reflect ingratitude towards a someone who has been helpful,"My institution decided to offer me an award , so I should n't bite the hand that feeds me and criticize its policies .","My institution decided to offer me an award , so I should n't be ungrateful and criticize its policies .",O O O O O O O O O O O O O B I I I I O O O O O O,O O O O O O O O O O O O O B I O O O O O
